listId,value,name,definition
CNL3153,ZERO,"Taux de taxation égal à zéro, mais une facturation est malgré tout nécessaire.",[Belgium/Netherlands/Luxembourg only] The item or service has a tax rate or amount equal to zero but still has requirements for invoicing and may have a rate that can be modified by the government at any given time.
CNL3154,BTW,Taxe sur la valeur ajoutée,Identification du type de taxe ou taxe ou frais applicables à l'article.
CNL3154,VAT,Taxe sur la valeur ajoutée,Une taxe sur les biens nationaux ou importés appliquée à la valeur ajoutée à chaque étape du cycle de production et de distribution.
CNL3154,VAT_S,Taxe sur la valeur ajoutée,[Belgique/Luxembourg uniquement] Une taxe sur les biens nationaux ou importés appliquée à la valeur ajoutée à chaque étape du cycle de production et de distribution.
CNL3154,TVA,Taxe sur la valeur ajoutée,[Belgique/Luxembourg uniquement] Une taxe sur les biens nationaux ou importés appliquée à la valeur ajoutée à chaque étape du cycle de production et de distribution.
CNL3154,S001,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage réutilisable
CNL3154,S002,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage jetable
CNL3154,S003,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage réutilisable
CNL3154,S004,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage jetable
CNL3154,S005,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage réutilisable - petite brasserie indépendante - n'excédant pas 12500 hl
CNL3154,S006,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage jetable - petite brasserie indépendante - n'excédant pas 12500 hl
CNL3154,S007,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage réutilisable - petite brasserie indépendante - n'excédant pas 12500 hl
CNL3154,S008,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage jetable - petite brasserie indépendante - n'excédant pas 12500 hl
CNL3154,S009,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage réutilisable - petite brasserie indépendante - n'excédant pas 25000 hl
CNL3154,S010,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage jetable - petite brasserie indépendante - n'excédant pas 25000 hl
CNL3154,S011,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage réutilisable - petite brasserie indépendante - n'excédant pas 25000 hl
CNL3154,S012,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage jetable - petite brasserie indépendante - n'excédant pas 25000 hl
CNL3154,S013,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage réutilisable - petite brasserie indépendante - n'excédant pas 50000 hl
CNL3154,S014,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage jetable - petite brasserie indépendante - n'excédant pas 50000 hl
CNL3154,S015,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage réutilisable - petite brasserie indépendante - n'excédant pas 50000 hl
CNL3154,S016,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage jetable - petite brasserie indépendante - n'excédant pas 50000 hl
CNL3154,S017,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage réutilisable - petite brasserie indépendante - n'excédant pas 75000 hl
CNL3154,S018,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage jetable - petite brasserie indépendante - n'excédant pas 75000 hl
CNL3154,S019,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage réutilisable - petite brasserie indépendante - n'excédant pas 75000 hl
CNL3154,S020,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage jetable- petite brasserie indépendante - n'excédant pas 75000 hl
CNL3154,S021,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage réutilisable - petite brasserie indépendante - n'excédant pas 200000 hl
CNL3154,S022,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage jetable- petite brasserie indépendante - n'excédant pas 200000 hl
CNL3154,S023,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage réutilisable - petite brasserie indépendante - n'excédant pas 200000 hl
CNL3154,S024,Code d'accises belge,[Belgique/Luxembourg uniquement] Bière en emballage jetable - petite brasserie indépendante - n'excédant pas 200000 hl
CNL3154,S100,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins tranquilles en emballage réutilisable
CNL3154,S101,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins tranquilles en emballage jetable
CNL3154,S102,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins tranquilles en emballage réutilisable
CNL3154,S103,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins tranquilles en emballage jetable
CNL3154,S104,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins tranquilles en emballage réutilisable
CNL3154,S105,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins tranquilles en emballage jetable
CNL3154,S106,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins tranquilles en emballage réutilisable
CNL3154,S107,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins tranquilles en emballage jetable
CNL3154,S108,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage réutilisable
CNL3154,S109,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage jetable
CNL3154,S110,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage réutilisable
CNL3154,S111,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage jetable
CNL3154,S112,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage réutilisable
CNL3154,S113,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage jetable
CNL3154,S114,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage réutilisable
CNL3154,S115,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage jetable
CNL3154,S116,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins tranquilles n'excédant pas 8,5 % en emballage réutilisable"
CNL3154,S117,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins tranquilles n'excédant pas 8,5 % en emballage jetable"
CNL3154,S118,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins tranquilles n'excédant pas 8,5 % en emballage réutilisable"
CNL3154,S119,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins tranquilles n'excédant pas 8,5 % en emballage jetable"
CNL3154,S120,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins tranquilles n'excédant pas 8,5 % en emballage réutilisable"
CNL3154,S121,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins tranquilles n'excédant pas 8,5 % en emballage jetable"
CNL3154,S122,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins tranquilles n'excédant pas 8,5 % en emballage réutilisable"
CNL3154,S123,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins tranquilles n'excédant pas 8,5 % en emballage jetable"
CNL3154,S124,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins mousseux n'excédant pas 8,5 % en emballage réutilisable"
CNL3154,S125,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins mousseux n'excédant pas 8,5 % en emballage jetable"
CNL3154,S126,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins mousseux n'excédant pas 8,5 % en emballage réutilisable"
CNL3154,S127,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins mousseux n'excédant pas 8,5 % en emballage jetable"
CNL3154,S128,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins mousseux n'excédant pas 8,5 % en emballage réutilisable"
CNL3154,S129,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins mousseux n'excédant pas 8,5 % en emballage jetable"
CNL3154,S130,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins mousseux n'excédant pas 8,5 % en emballage réutilisable"
CNL3154,S131,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins mousseux n'excédant pas 8,5 % en emballage jetable"
CNL3154,S132,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage réutilisable
CNL3154,S133,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage jetable
CNL3154,S134,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage réutilisable
CNL3154,S135,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage jetable
CNL3154,S136,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage réutilisable
CNL3154,S137,Code d'accises belge,[Belgique/Luxembourg uniquement] Vins mousseux en emballage jetable
CNL3154,S138,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins mousseux n'excédant pas 8,5 % en emballage réutilisable"
CNL3154,S139,Code d'accises belge,"[Belgique/Luxembourg uniquement] Vins mousseux n'excédant pas 8,5 % en emballage jetable"
